run,episode,cumulative_decisions,circuit,fault_id,stage,sweep,difficulty,extrinsic_reward_sum,reward_sum,scaled_intrinsic_reward_sum,steps,outcome,updated,entropy,value_loss
SmartATPG-GAE,2056,170162,c3540,G2240:GI2:sa1,medium,2,easy,104.17391304347827,104.20448176881901,0.03056872534075221,13,1,True,0.016930365934967995,0.018414776772260666
SmartATPG-GAE,2057,170186,c3540,G1272:GO:sa1,medium,2,easy,90.11363636363636,90.18814936281723,0.07451299918089106,24,1,True,0.01520934235304594,0.012568674981594086
SmartATPG-GAE,2058,170229,c3540,G2906:GO:sa0,medium,2,easy,92.72108843537416,92.80621323024374,0.0851247948695645,43,1,True,0.013720778748393059,0.017640216276049614
SmartATPG-GAE,2059,170272,c3540,G2633:GI1:sa1,medium,2,easy,47.62376237623762,47.75429423070287,0.13053185446526,43,1,True,0.011407728306949139,0.07025859504938126
SmartATPG-GAE,2060,170287,c3540,G3523:GO:sa0,medium,2,easy,100.0,100.02885855647949,0.02885855647948468,15,1,True,0.009109284728765488,0.017238344997167587
SmartATPG-GAE,2061,170308,c3540,G2388:GO:sa0,medium,2,easy,92.65957446808511,92.71843169534185,0.05885722725673264,21,1,True,0.011254079639911652,0.011012984439730644
SmartATPG-GAE,2062,170316,c3540,G1305:GI0:sa1,medium,2,easy,100.0,100.0081619995842,0.008161999584202542,8,1,True,0.009086772799491882,0.004706155508756638
SmartATPG-GAE,2063,170336,c3540,G2708:GO:sa1,medium,2,easy,97.91666666666667,97.96345677580587,0.04679010913917269,20,1,True,0.010239114053547382,0.008111059665679932
SmartATPG-GAE,2064,170355,c3540,G1992:GO:sa1,medium,2,easy,97.61363636363636,97.66484706004856,0.05121069641220828,19,1,True,0.010728469118475914,0.010830008424818516
SmartATPG-GAE,2065,170361,c3540,G1293:GI1:sa1,medium,2,easy,95.0,95.00851071013143,0.008510710131429627,6,1,True,0.011376924812793732,0.0062791090458631516
SmartATPG-GAE,2066,170374,c3540,G2001:GO:sa1,medium,2,easy,104.17391304347827,104.20381561019316,0.02990256671489741,13,1,True,0.010788071900606155,0.0051846252754330635
SmartATPG-GAE,2067,170403,c3540,G1137:GO:sa1,medium,2,easy,92.57425742574257,92.65114949879032,0.07689207304777533,29,1,True,0.010455680079758167,0.013932924717664719
SmartATPG-GAE,2068,170441,c3540,G3132:GO:sa0,medium,2,easy,96.88311688311688,96.97334549248174,0.09022860936481074,38,1,True,0.010356759652495384,0.013826492242515087
SmartATPG-GAE,2069,170464,c3540,G2305:GO:sa0,medium,2,easy,98.0,98.06309205241807,0.06309205241808391,23,1,True,0.009966524317860603,0.009167619049549103
SmartATPG-GAE,2070,170516,c3540,G2211:GO:sa1,medium,2,easy,82.64285714285714,82.76004913566284,0.11719199280584494,52,1,True,0.010613896884024143,0.02253943495452404
SmartATPG-GAE,2071,170544,c3540,G1703:GO:sa0,medium,2,easy,93.94495412844037,94.01140141691671,0.06644728847628976,28,1,True,0.010633544065058231,0.016226768493652344
SmartATPG-GAE,2072,170547,c3540,G1507:GI2:sa1,medium,2,easy,100.0,100.00761794785534,0.0076179478553236625,3,1,True,0.012268398888409138,0.016030455008149147
SmartATPG-GAE,2073,170577,c3540,G2246:GI0:sa1,medium,2,easy,95.18867924528303,95.25939108130153,0.07071183601847943,30,1,True,0.010440602898597717,0.014651929959654808
SmartATPG-GAE,2074,170590,c3540,G797:GO:sa1,medium,2,easy,99.89473684210526,99.92060915487843,0.02587231277318188,13,1,True,0.011421436443924904,0.00948253832757473
SmartATPG-GAE,2075,170602,c3540,G1684:GO:sa1,medium,2,easy,63.484848484848484,63.52068410029076,0.03583561544227436,12,1,True,0.012050211429595947,0.035751838237047195
SmartATPG-GAE,2076,170611,c3540,G856:GI0:sa0,medium,2,easy,100.54347826086956,100.56554259198617,0.02206433111661096,9,1,True,0.012299742549657822,0.005719315260648727
SmartATPG-GAE,2077,170623,c3540,G1064:GI0:sa1,medium,2,easy,89.72972972972973,89.7564877476076,0.02675801787787242,12,1,True,0.012749847024679184,0.006351489573717117
SmartATPG-GAE,2078,170649,c3540,G1290:GO:sa1,medium,2,easy,86.53061224489795,86.59103427302077,0.06042202812281074,26,1,True,0.011294020339846611,0.017168262973427773
SmartATPG-GAE,2079,170657,c3540,G624:GO:sa0,medium,2,easy,100.0,100.00821201784814,0.008212017848131286,8,1,True,0.010561933740973473,0.006455060560256243
SmartATPG-GAE,2080,170667,c3540,G384:GO:sa0,medium,2,easy,101.34328358208955,101.35367981614318,0.010396234053628559,10,1,True,0.010922920890152454,0.002836135681718588
SmartATPG-GAE,2081,170671,s38417_scan,g16035:GO:sa1,medium,2,medium,99.1304347826087,99.14414403539386,0.013709252785165668,4,1,True,0.01177048310637474,0.003625900484621525
SmartATPG-GAE,2082,170692,s38417_scan,g15971:GO:sa0,medium,2,medium,90.3125,90.37056383422328,0.058063834223279605,21,1,True,0.010961015708744526,0.01477398443967104
SmartATPG-GAE,2083,170737,s38417_scan,g10112:GI0:sa1,medium,2,medium,100.36144578313252,100.41408938805328,0.052643604920738274,45,1,True,0.011103235185146332,0.011795775964856148
SmartATPG-GAE,2084,170779,s38417_scan,g18389:GO:sa1,medium,2,medium,80.49107142857143,80.53057924395617,0.039507815384727675,42,1,True,0.014472918584942818,0.02391662448644638
SmartATPG-GAE,2085,170795,s38417_scan,g19385:GI2:sa1,medium,2,medium,102.88,102.93272541164019,0.052725411640185876,16,1,True,0.015805330127477646,0.017461903393268585
SmartATPG-GAE,2086,170797,s38417_scan,g28704:GO:sa0,medium,2,medium,100.0,100.01675473130811,0.016754731308114165,2,1,True,0.046319931745529175,0.00675700418651104
SmartATPG-GAE,2087,170809,s38417_scan,g27104:GI1:sa1,medium,2,medium,108.0,108.0329879800638,0.03298798006380336,12,1,True,0.021144161000847816,0.010041722096502781
SmartATPG-GAE,2088,170852,s38417_scan,g18603:GO:sa1,medium,2,medium,80.52401746724891,80.56396080330478,0.03994333605581895,43,1,True,0.026398425921797752,0.03233734518289566
SmartATPG-GAE,2089,170855,s38417_scan,g24246:GO:sa0,medium,2,medium,94.0,94.00612919721506,0.006129197215051231,3,1,True,0.01932569034397602,0.0016186345601454377
SmartATPG-GAE,2090,170887,s38417_scan,g9895:GO:sa0,medium,2,medium,80.0,80.07851775006033,0.07851775006035883,32,1,True,0.024083105847239494,0.02294071391224861
SmartATPG-GAE,2091,170894,s38417_scan,g29998:GO:sa0,medium,2,medium,93.91304347826087,93.93035353087843,0.017310052617560932,7,1,True,0.03020806424319744,0.011533373966813087
SmartATPG-GAE,2092,170905,s38417_scan,g27198:GO:sa0,medium,2,medium,104.26229508196721,104.28164608720296,0.019351005235758407,11,1,True,0.013911465182900429,0.0054833474569022655
SmartATPG-GAE,2093,170931,s38417_scan,g26772:GI0:sa1,medium,2,medium,80.0,80.07033760578247,0.07033760578243822,26,1,True,0.019726037979125977,0.030738435685634613
SmartATPG-GAE,2094,170990,s38417_scan,I24744:GI1:sa1,medium,2,medium,99.90384615384616,100.02405584567062,0.12020969182444072,59,1,True,0.022097967565059662,0.016971224918961525
SmartATPG-GAE,2095,170993,s38417_scan,g24399:GO:sa1,medium,2,medium,91.11111111111111,91.11959462158418,0.008483510473078269,3,1,True,0.013040531426668167,0.004731823690235615
SmartATPG-GAE,2096,170999,s38417_scan,dummy_gate842:GO:sa0,medium,2,medium,100.0,100.0160073356003,0.01600733560029934,6,1,True,0.013407479971647263,0.010155665688216686
SmartATPG-GAE,2097,171005,s38417_scan,dummy_gate966:GO:sa1,medium,2,medium,98.75,98.75734360947146,0.007343609471472842,6,1,True,0.011856213212013245,0.002074136631563306
SmartATPG-GAE,2098,171016,s38417_scan,g27699:GO:sa1,medium,2,medium,101.42857142857143,101.45210129034912,0.023529861777686963,11,1,True,0.013080495409667492,0.0038901856169104576
SmartATPG-GAE,2099,171051,s38417_scan,g21597:GI3:sa1,medium,2,medium,81.33971291866028,81.43623497332004,0.09652205465973487,35,1,True,0.018220501020550728,0.035196367651224136
SmartATPG-GAE,2100,171062,s38417_scan,g16791:GO:sa0,medium,2,medium,80.45454545454545,80.47906941368623,0.024523959140779168,11,1,True,0.012877332977950573,0.021375330165028572
SmartATPG-GAE,2101,171066,s38417_scan,g16179:GO:sa1,medium,2,medium,99.1304347826087,99.14233904906648,0.011904266457769553,4,1,True,0.023867564275860786,0.00992041639983654
SmartATPG-GAE,2102,171074,s38417_scan,I15167:GI1:sa1,medium,2,medium,100.0,100.00868800651193,0.008688006511924078,8,1,True,0.01938224583864212,0.004830612801015377
SmartATPG-GAE,2103,171089,s38417_scan,g16551:GO:sa0,medium,2,medium,82.98245614035088,83.01851737366299,0.03606123331210622,15,1,True,0.016603678464889526,0.027055205777287483
SmartATPG-GAE,2104,171103,s38417_scan,I36258:GI0:sa1,medium,2,medium,81.07142857142857,81.10055673531848,0.029128163889892488,14,1,True,0.01483582891523838,0.024119360372424126
SmartATPG-GAE,2105,171106,s38417_scan,g8892:GI0:sa1,medium,2,medium,103.61111111111111,103.61245247789603,0.0013413667849139328,3,1,True,0.013284790329635143,0.009089861065149307
SmartATPG-GAE,2106,171152,s38417_scan,g10570:GI0:sa1,medium,2,medium,100.3225806451613,100.37369495320004,0.05111430803871561,46,1,True,0.022725451737642288,0.016815103590488434
SmartATPG-GAE,2107,171188,s38417_scan,I23879:GI1:sa1,medium,2,medium,82.11320754716981,82.18894734385037,0.07573979668056066,36,1,True,0.025318291038274765,0.013388467952609062
SmartATPG-GAE,2108,171210,s38417_scan,g8561:GO:sa0,medium,2,medium,102.76470588235294,102.81869114787006,0.05398526551711761,22,1,True,0.023071257397532463,0.013842388987541199
SmartATPG-GAE,2109,171220,s38417_scan,g25678:GO:sa0,medium,2,medium,94.48979591836735,94.50899719189148,0.01920127352413301,10,1,True,0.02168492041528225,0.0055752708576619625
SmartATPG-GAE,2110,171239,s38417_scan,g27134:GO:sa1,medium,2,medium,82.85714285714286,82.9065519850178,0.04940912787493981,19,1,True,0.02274058386683464,0.02185784839093685
SmartATPG-GAE,2111,171263,s38417_scan,g22199:GI0:sa0,medium,2,medium,98.95522388059702,99.01625634904545,0.061032468448458714,24,1,True,0.02296118438243866,0.00911396462470293
SmartATPG-GAE,2112,171269,s38417_scan,g29138:GO:sa0,medium,2,medium,108.56382978723404,108.57953295914601,0.015703171911966213,6,1,True,0.01953401416540146,0.02077801525592804
SmartATPG-GAE,2113,171289,s38417_scan,g26333:GI1:sa1,medium,2,medium,102.43478260869566,102.49017120634355,0.05538859764788966,20,1,True,0.018378494307398796,0.006622061133384705
SmartATPG-GAE,2114,171305,s38417_scan,I39332:GI1:sa1,medium,2,medium,106.48148148148148,106.51319173273588,0.0317102512543963,16,1,True,0.017168495804071426,0.003004859434440732
SmartATPG-GAE,2115,171368,s38417_scan,I32724:GO:sa1,medium,2,medium,40.0,40.17310659197315,0.17310659197306888,63,1,True,0.01754366047680378,0.1116577535867691
SmartATPG-GAE,2116,171378,s38417_scan,g25540:GO:sa0,medium,2,medium,94.48979591836735,94.50814284741482,0.018346929047472784,10,1,True,0.02380632795393467,0.00956373754888773
SmartATPG-GAE,2117,171389,s38417_scan,I20032:GI0:sa1,medium,2,medium,99.375,99.38510989802583,0.01010989802582326,11,1,True,0.025348596274852753,0.008679795078933239
SmartATPG-GAE,2118,171409,s38417_scan,g26103:GO:sa0,medium,2,medium,83.7125748502994,83.75205441330196,0.03947956300260005,20,1,True,0.019176773726940155,0.0258527509868145
SmartATPG-GAE,2119,171432,s38417_scan,g14703:GO:sa0,medium,2,medium,64.33333333333334,64.37363192969224,0.04029859635874217,23,1,True,0.01867532543838024,0.04579474776983261
SmartATPG-GAE,2120,171495,s38417_scan,I32677:GO:sa1,medium,2,medium,40.0,40.169295887392366,0.16929588739235893,63,1,True,0.021634681150317192,0.10328560322523117
SmartATPG-GAE,2121,171531,c7552,G3374:GO:sa0,medium,2,medium,103.24561403508773,103.288560196629,0.042946161541281426,36,1,True,0.02911064773797989,0.021629611030220985
SmartATPG-GAE,2122,171572,c7552,G7105:GO:sa1,medium,2,medium,70.68441064638783,70.75922922189108,0.0748185755031215,41,1,True,0.024632791057229042,0.03803873434662819
SmartATPG-GAE,2123,171636,c7552,G3551:GO:sa1,medium,2,medium,99.84409799554565,99.9074983275608,0.0634003320152008,64,1,True,0.028294648975133896,0.02285207435488701
SmartATPG-GAE,2124,171699,c7552,dummy_gate78:GO:sa1,medium,2,medium,99.88713318284424,99.94521041435905,0.058077231514812235,63,1,True,0.026914462447166443,0.024120133370161057
SmartATPG-GAE,2125,171721,c7552,G6355:GI0:sa1,medium,2,medium,80.44642857142857,80.50068716947901,0.054258598050424434,22,1,True,0.024261875078082085,0.05890624597668648
SmartATPG-GAE,2126,171760,c7552,G7291:GO:sa1,medium,2,medium,72.19435736677116,72.26870401043183,0.0743466436606302,39,1,True,0.021513814106583595,0.04381100460886955
SmartATPG-GAE,2127,171828,c7552,G5150:GO:sa0,medium,2,medium,99.91071428571429,99.97674028379261,0.06602599807826409,68,1,True,0.024605974555015564,0.022208817303180695
SmartATPG-GAE,2128,171878,c7552,G4285:GO:sa1,medium,2,medium,100.11976047904191,100.16803247548084,0.048271996438961254,50,1,True,0.025714199990034103,0.020750505849719048
SmartATPG-GAE,2129,171950,c7552,G6710:GO:sa1,medium,2,medium,99.91341991341992,99.98298902462946,0.06956911120959172,72,1,True,0.030168060213327408,0.02293040044605732
SmartATPG-GAE,2130,172016,c7552,G4202:GO:sa1,medium,2,medium,100.17543859649123,100.23949453591345,0.06405593942215228,66,1,True,0.033855147659778595,0.021863652393221855
SmartATPG-GAE,2131,172084,c7552,G5144:GO:sa1,medium,2,medium,99.91011235955057,99.97557937417298,0.06546701462235001,68,1,True,0.03726701810956001,0.022998034954071045
SmartATPG-GAE,2132,172137,c7552,G7303:GO:sa0,medium,2,medium,99.8780487804878,100.00885805825449,0.1308092777666358,53,1,True,0.04007450118660927,0.024100972339510918
SmartATPG-GAE,2133,172205,c7552,G5357:GI0:sa1,medium,2,medium,99.90867579908675,100.07257188152803,0.16389608244129064,68,1,True,0.03766445070505142,0.02298274077475071
SmartATPG-GAE,2134,172255,c7552,G3691:GO:sa1,medium,2,medium,99.88235294117646,99.93362722659678,0.05127428542033222,50,1,True,0.033779844641685486,0.02219664864242077
SmartATPG-GAE,2135,172301,c7552,G3482:GI0:sa1,medium,2,medium,99.87730061349693,99.92300473487244,0.04570412137555518,46,1,True,0.02945129945874214,0.020479191094636917
SmartATPG-GAE,2136,172353,c7552,G7371:GI0:sa1,medium,2,medium,95.96837944664031,96.08788015997754,0.11950071333726422,52,1,True,0.028530381619930267,0.06021364778280258
SmartATPG-GAE,2137,172420,c7552,G3575:GO:sa1,medium,2,medium,99.91735537190083,99.9795613092815,0.06220593738061906,67,1,True,0.02648412436246872,0.02118971012532711
SmartATPG-GAE,2138,172482,c7552,G1527:GI1:sa1,medium,2,medium,99.88738738738739,99.93670028815731,0.049312900769947265,62,1,True,0.026501810178160667,0.02099297009408474
SmartATPG-GAE,2139,172535,c7552,G6525:GI0:sa1,medium,2,medium,99.9410029498525,99.9916750089732,0.050672059120666815,53,1,True,0.02613423764705658,0.02054034173488617
SmartATPG-GAE,2140,172599,c7552,G3491:GO:sa1,medium,2,medium,99.84444444444445,99.90176354765849,0.0573191032140598,64,1,True,0.027286363765597343,0.022175747901201248
SmartATPG-GAE,2141,172665,c7552,G1921:GO:sa0,medium,2,medium,99.9349240780911,99.99081897755546,0.055894899464407406,66,1,True,0.026623716577887535,0.02197328209877014
SmartATPG-GAE,2142,172714,c7552,G2763:GI0:sa1,medium,2,medium,100.87671232876713,100.92330664740066,0.04659431863357094,49,1,True,0.027323704212903976,0.02101782336831093
SmartATPG-GAE,2143,172764,c7552,G6105:GO:sa1,medium,2,medium,98.35820895522389,98.4703537749298,0.11214481970611147,50,1,True,0.031557030975818634,0.06462981551885605
SmartATPG-GAE,2144,172812,c7552,G1592:GO:sa1,medium,2,medium,100.87671232876713,100.92196019506167,0.045247866294586325,48,1,True,0.02826252020895481,0.018574191257357597
SmartATPG-GAE,2145,172862,c7552,G2695:GO:sa0,medium,2,medium,100.73863636363636,100.78470071132854,0.046064347692176044,50,1,True,0.026482325047254562,0.017159784212708473
SmartATPG-GAE,2146,172950,c7552,G6336:GO:sa0,medium,2,medium,100.05366726296958,100.22690688227625,0.17323961930667525,88,1,True,0.027222715318202972,0.021575430408120155
SmartATPG-GAE,2147,172999,c7552,G6534:GI0:sa1,medium,2,medium,64.97245179063361,65.04741902965696,0.07496723902329444,49,1,True,0.02712579444050789,0.05140385776758194
SmartATPG-GAE,2148,173062,c7552,G2716:GO:sa1,medium,2,medium,99.87041036717062,99.92204958678289,0.05163921961221872,63,1,True,0.026527442038059235,0.02813361957669258
SmartATPG-GAE,2149,173105,c7552,G7225:GO:sa1,medium,2,medium,99.54716981132076,99.63983130069735,0.09266148937674357,43,1,True,0.028561098501086235,0.06716849654912949
SmartATPG-GAE,2150,173170,c7552,G5725:GO:sa1,medium,2,medium,63.04174950298211,63.15996987538581,0.11822037240335796,65,1,True,0.02191006764769554,0.09011480212211609
SmartATPG-GAE,2151,173248,c7552,G6511:GO:sa0,medium,2,medium,98.2905982905983,98.37724785139814,0.08664956079986051,78,1,True,0.029924573376774788,0.026162924244999886
SmartATPG-GAE,2152,173279,c7552,G6700:GO:sa1,medium,2,medium,40.0,40.0594362369754,0.059436236975412345,31,1,True,0.04025888442993164,0.03864312544465065
SmartATPG-GAE,2153,173449,c7552,G6936:GO:sa1,medium,2,medium,40.0,40.41173816364888,0.41173816364887955,170,1,True,0.013691621832549572,0.08696915954351425
SmartATPG-GAE,2154,173508,c7552,G3327:GO:sa1,medium,2,medium,102.28028503562945,102.43018454147729,0.14989950584783984,59,1,True,0.052550747990608215,0.04578132927417755
SmartATPG-GAE,2155,173572,c7552,G3554:GI0:sa1,medium,2,medium,99.95762711864407,100.00766494471895,0.0500378260749373,64,1,True,0.06903208792209625,0.03454628959298134
SmartATPG-GAE,2156,173637,c7552,G1589:GO:sa0,medium,2,medium,99.8639455782313,99.9123452402487,0.04839966201737991,65,1,True,0.10631199181079865,0.02683527208864689
SmartATPG-GAE,2157,173690,c7552,G6796:GO:sa1,medium,2,medium,70.0,70.1075919191847,0.107591919184752,53,1,True,0.05992775037884712,0.04573635756969452
SmartATPG-GAE,2158,173728,c7552,G6977:GO:sa1,medium,2,medium,60.803212851405625,60.86117434456344,0.05796149315770237,38,1,True,0.036025386303663254,0.05162195861339569
SmartATPG-GAE,2159,173778,c7552,G1628:GO:sa1,medium,2,medium,100.76923076923077,100.81189875031309,0.0426679810823414,50,1,True,0.03245682641863823,0.026284879073500633
SmartATPG-GAE,2160,173843,c7552,G5458:GI1:sa1,medium,2,medium,100.08230452674897,100.13131020240358,0.049005675654646676,65,1,True,0.04706085845828056,0.025545191019773483
SmartATPG-GAE,2161,173940,c6288,G3145:GI1:sa0,medium,2,easy,95.69169960474308,95.8703873540613,0.1786877493181105,97,1,True,0.027099410071969032,0.03154104948043823
SmartATPG-GAE,2162,173983,c6288,G2590:GO:sa1,medium,2,easy,95.74803149606299,95.83485196615948,0.08682047009649783,43,1,True,0.029783198609948158,0.03402160108089447
SmartATPG-GAE,2163,173993,c6288,G548:GO:sa0,medium,2,easy,96.45161290322581,96.47915176198855,0.027538858762753138,10,1,True,0.03380664810538292,0.02550848200917244
SmartATPG-GAE,2164,174070,c6288,G2067:GO:sa1,medium,2,easy,91.74496644295301,91.90749925217244,0.1625328092195268,77,1,True,0.04816315695643425,0.03642364591360092
SmartATPG-GAE,2165,174110,c6288,G2590:GI0:sa0,medium,2,easy,96.33928571428571,96.42018363712876,0.08089792284306473,40,1,True,0.0281858891248703,0.019179444760084152
SmartATPG-GAE,2166,176599,c6288,G3583:GI1:sa0,medium,2,easy,40.0,44.46336752442964,4.46336752443001,2489,1,True,0.030859418213367462,0.011819562874734402
SmartATPG-GAE,2167,176763,c6288,G3310:GI0:sa0,medium,2,easy,80.0,80.41221225479501,0.4122122547952378,164,1,True,0.061251360923051834,0.024843765422701836
SmartATPG-GAE,2168,176919,c6288,G1163:GO:sa1,medium,2,easy,80.0,80.3194685248535,0.3194685248533832,156,1,True,0.04731975495815277,0.04050730913877487
SmartATPG-GAE,2169,176938,c6288,G2006:GI0:sa0,medium,2,easy,97.54098360655738,97.57819155152062,0.03720794496325558,19,1,True,0.04384532570838928,0.045127395540475845
SmartATPG-GAE,2170,177002,c6288,G2114:GI1:sa0,medium,2,easy,93.06569343065694,93.19272199532355,0.12702856466664866,64,1,True,0.032303374260663986,0.0339205227792263
SmartATPG-GAE,2171,179597,c6288,G3747:GI1:sa0,medium,2,easy,40.0,45.427986493617084,5.427986493617084,2595,1,True,0.019019683822989464,0.020008467137813568
SmartATPG-GAE,2172,179702,c6288,G1481:GI1:sa0,medium,2,easy,80.0,80.17891671858013,0.17891671858007885,105,1,True,0.02076875790953636,0.02480306476354599
SmartATPG-GAE,2173,179761,c6288,G746:GO:sa1,medium,2,easy,99.36363636363636,99.46488185386131,0.10124549022499203,59,1,True,0.021328439936041832,0.03720220550894737
SmartATPG-GAE,2174,179822,c6288,G2553:GO:sa0,medium,2,easy,92.10526315789474,92.20813762529025,0.10287446739550003,61,1,True,0.021394284442067146,0.034248050302267075
SmartATPG-GAE,2175,179875,c6288,G2806:GI0:sa0,medium,2,easy,94.66666666666667,94.75749886703811,0.09083220037141512,53,1,True,0.023595938459038734,0.031951673328876495
